date,entity_name,location_address,location_coordinates
2019-09-06,Angela Merkel,"People's Republic of China, Beijing","[116.3912757, 39.906217]"
2019-09-07,Angela Merkel,"People's Republic of China, Beijing","[116.3912757, 39.906217]"
2019-09-07,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-08,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-09,Boris Johnson,"Ireland, Dublin","[-6.2602732, 53.3497645]"
2019-09-09,Donald Trump,North Carolina,"[-79.0392919, 35.6729639]"
2019-09-09,Donald Trump,"North Carolina, Fayetteville","[-78.878292, 35.0525759]"
2019-09-09,Donald Trump,"North Carolina, Havelock","[-76.9014457, 34.8785]"
2019-09-09,Taylor Swift,"France, Pairs","[0.836648, 45.9783698]"
2019-09-11,Donald Trump,"Virginia, Arlington","[-77.0841585, 38.8903961]"
2019-09-11,Ariana Grande,"Netherlands, Amsterdam","[4.8936041, 52.3727598]"
2019-09-12,Donald Trump,"Maryland, Baltimore","[-76.610759, 39.2908816]"
2019-09-13,Emmanuel Macron,"Andorra, Andorra la Vella","[1.5212467, 42.5069391]"
2019-09-13,Emmanuel Macron,"Andorra, Canillo","[1.5977647, 42.5668305]"
2019-09-14,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-14,Ariana Grande,"England, Birmingham","[-1.9026911, 52.4796992]"
2019-09-15,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-16,Boris Johnson,"Luxembourg, Luxembourg City","[6.129799, 49.6112768]"
2019-09-16,Donald Trump,"New Mexico, Rio Rancho","[-106.632819, 35.269381]"
2019-09-16,Vladimir Putin,"Turkey, Ankara","[32.8540482, 39.9207886]"
2019-09-16,Hassan Rouhani,"Turkey, Ankara","[32.8540482, 39.9207886]"
2019-09-17,Donald Trump,"California, Beverly Hills","[-118.3963062, 34.0696501]"
2019-09-17,Donald Trump,"California, Palo Alto","[-122.1598465, 37.4443293]"
2019-09-17,Donald Trump,"California, San Diego","[-117.1627728, 32.7174202]"
2019-09-17,Donald Trump,"New Mexico, Rio Rancho","[-106.632819, 35.269381]"
2019-09-17,Ariana Grande,"Scotland, Glasgow","[-4.2488787, 55.8609825]"
2019-09-18,Donald Trump,"California, Beverly Hills","[-118.3963062, 34.0696501]"
2019-09-18,Donald Trump,"California, Palo Alto","[-122.1598465, 37.4443293]"
2019-09-18,Donald Trump,"California, San Diego","[-117.1627728, 32.7174202]"
2019-09-18,Jacinda Ardern,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-09-18,Mike Pompeo,"Saudi Arabia, Jeddah","[39.1653612, 21.5810088]"
2019-09-18,Imran Khan,"Saudi Arabia, Jeddah","[39.1653612, 21.5810088]"
2019-09-18,Imran Khan,"Saudi Arabia, Mecca","[39.826869, 21.420847]"
2019-09-18,Imran Khan,"Saudi Arabia, Medina","[39.6111216, 24.471153]"
2019-09-18,Katy Perry,"United States, Burbank","[-118.3258554, 34.1816482]"
2019-09-18,Emmanuel Macron,"Italy, Rome","[12.4829321, 41.8933203]"
2019-09-19,Jacinda Ardern,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-09-19,Imran Khan,"Saudi Arabia, Jeddah","[39.1653612, 21.5810088]"
2019-09-19,Imran Khan,"Saudi Arabia, Mecca","[39.826869, 21.420847]"
2019-09-19,Imran Khan,"Saudi Arabia, Medina","[39.6111216, 24.471153]"
2019-09-19,Mike Pompeo,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2019-09-19,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-19,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-19,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-19,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-19,Ariana Grande,"England, Sheffield","[-1.4702278, 53.3806626]"
2019-09-20,Jacinda Ardern,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-09-20,Imran Khan,"Saudi Arabia, Jeddah","[39.1653612, 21.5810088]"
2019-09-20,Imran Khan,"Saudi Arabia, Mecca","[39.826869, 21.420847]"
2019-09-20,Imran Khan,"Saudi Arabia, Medina","[39.6111216, 24.471153]"
2019-09-20,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-20,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-20,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-20,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-21,Jacinda Ardern,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-09-21,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-21,Miley Cyrus,"United States, Las Vegas","[-115.148516, 36.1672559]"
2019-09-21,Lana Del Rey,"United States, Wantagh","[-73.51343832543981, 40.6626375]"
2019-09-21,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-21,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-21,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-21,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-21,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-22,Jacinda Ardern,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-09-22,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-09-22,Donald Trump,"Ohio, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-22,Donald Trump,"Texas, Houston","[-95.3676974, 29.7589382]"
2019-09-22,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-22,Andrzej Duda,"United States, New Britain","[-72.7795419, 41.6612104]"
2019-09-22,Angela Merkel,"United States, New York","[-74.0060152, 40.7127281]"
2019-09-22,Moon Jae-in,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-22,Andrzej Duda,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-22,Emmanuel Macron,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-22,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-22,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-22,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-22,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-22,Ariana Grande,"Ireland, Dublin","[-6.2602732, 53.3497645]"
2019-09-23,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-09-23,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-23,Andrzej Duda,"United States, New Britain","[-72.7795419, 41.6612104]"
2019-09-23,Angela Merkel,"United States, New York","[-74.0060152, 40.7127281]"
2019-09-23,Moon Jae-in,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Jacinda Ardern,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Boris Johnson,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Jair Bolsonaro,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Andrzej Duda,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Emmanuel Macron,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-23,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-23,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-23,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-24,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-09-24,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-24,Andrzej Duda,"United States, New Britain","[-72.7795419, 41.6612104]"
2019-09-24,Angela Merkel,"United States, New York","[-74.0060152, 40.7127281]"
2019-09-24,Moon Jae-in,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Jacinda Ardern,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Boris Johnson,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Jair Bolsonaro,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Volodymyr Zelensky,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Andrzej Duda,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Emmanuel Macron,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-24,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-24,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-24,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-25,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-09-25,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-25,Andrzej Duda,"United States, New Britain","[-72.7795419, 41.6612104]"
2019-09-25,Moon Jae-in,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Jacinda Ardern,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Boris Johnson,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Hassan Rouhani,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Volodymyr Zelensky,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Andrzej Duda,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-25,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-25,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-25,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-26,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-09-26,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-26,Andrzej Duda,"United States, New Britain","[-72.7795419, 41.6612104]"
2019-09-26,Moon Jae-in,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-26,Jacinda Ardern,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-26,Andrzej Duda,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-26,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-26,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-26,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-26,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-27,Imran Khan,"United Nations, New York City","[-73.96719495826338, 40.75026105]"
2019-09-27,Jacinda Ardern,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-27,Scott Morrison,"United States, Chicago","[-87.6244212, 41.8755616]"
2019-09-27,Scott Morrison,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-27,Scott Morrison,"United States, Wapakoneta","[-84.1935594, 40.5678265]"
2019-09-27,Scott Morrison,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-09-28,Andrzej Duda,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-09-28,Andrzej Duda,"Belgium, Lommel","[5.3076895, 51.2305657]"
2019-09-28,Jacinda Ardern,"United States, New York City","[-74.0060152, 40.7127281]"
2019-09-28,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-28,Ariana Grande,"Germany, Hamburg","[10.000654, 53.550341]"
2019-09-29,Andrzej Duda,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-09-29,Andrzej Duda,"Belgium, Lommel","[5.3076895, 51.2305657]"
2019-09-29,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-09-30,Andrzej Duda,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-09-30,Andrzej Duda,"Belgium, Lommel","[5.3076895, 51.2305657]"
2019-09-30,Lana Del Rey,"Canada, Vancouver","[-123.113952, 49.2608724]"
2019-09-30,Angela Merkel,"France, Paris","[2.3200410217200766, 48.8588897]"
2019-09-30,Vladimir Putin,"France, Paris","[2.3200410217200766, 48.8588897]"
2019-10-01,Vladimir Putin,"Armenia, Yerevan","[44.5126174, 40.1776245]"
2019-10-01,Hassan Rouhani,"Armenia, Yerevan","[44.5126174, 40.1776245]"
2019-10-01,Ariana Grande,"Denmark, Copenhagen","[12.5700724, 55.6867243]"
2019-10-02,Andrzej Duda,"Czech Republic, Lany","[15.7287115, 49.9478852]"
2019-10-02,Mike Pompeo,"Italy, Pacentro","[13.9910727, 42.0499635]"
2019-10-02,Mike Pompeo,"Italy, Rome","[12.4829321, 41.8933203]"
2019-10-02,Lana Del Rey,"United States, Seattle","[-122.3300624, 47.6038321]"
2019-10-02,Mike Pompeo,"Vatican City, Vatican City","[12.453152716779822, 41.90381485]"
2019-10-03,Andrzej Duda,"Czech Republic, Lany","[15.7287115, 49.9478852]"
2019-10-03,Donald Trump,"Florida, The Villages","[-82.0041758, 28.9269978]"
2019-10-03,Lana Del Rey,"United States, Portland","[-122.6741949, 45.5202471]"
2019-10-03,Mike Pompeo,"Vatican City, Vatican City","[12.453152716779822, 41.90381485]"
2019-10-03,Ariana Grande,"Norway, Oslo","[10.7389701, 59.9133301]"
2019-10-04,Donald Trump,"Maryland, Bethesda","[-77.12335871396549, 38.98127255]"
2019-10-04,Mike Pompeo,"Montenegro, Podgorica","[19.2621081, 42.4415238]"
2019-10-04,Mike Pompeo,"North Macedonia, Skopje","[21.4316495, 41.9960924]"
2019-10-05,Mike Pompeo,"Greece, Athens","[23.7283052, 37.9839412]"
2019-10-05,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-10-05,Ariana Grande,"Finland, Helsinki","[24.9427473, 60.1674881]"
2019-10-05,Taylor Swift,"United States, New York City","[-74.0060152, 40.7127281]"
2019-10-06,Mike Pompeo,"Greece, Athens","[23.7283052, 37.9839412]"
2019-10-06,Lana Del Rey,"United States, Berkeley","[-122.23963364918777, 37.8753497]"
2019-10-06,Jackie Evancho,"United States, Thousand Oaks","[-118.91058772974445, 34.17142715]"
2019-10-07,Ariana Grande,"Sweden, Stockholm","[18.0710935, 59.3251172]"
2019-10-08,Imran Khan,"China, Beijing","[116.3912757, 39.906217]"
2019-10-08,Lana Del Rey,"United States, Sacramento","[-121.493895, 38.5810606]"
2019-10-09,Imran Khan,"China, Beijing","[116.3912757, 39.906217]"
2019-10-10,Donald Trump,"Minnesota, Minneapolis","[-93.2654692, 44.9772995]"
2019-10-10,Vladimir Putin,"Turkmenistan, Ashgabat","[58.3823487, 37.9404648]"
2019-10-10,Lana Del Rey,"United States, Los Angeles","[-118.242766, 34.0536909]"
2019-10-10,Ariana Grande,"Mercedes-Benz Arena, Berlin","[13.44376504486068, 52.5063681]"
2019-10-10,Taylor Swift,"United States, Washington D.C.","[-77.0365427, 38.8950368]"
2019-10-11,Andrzej Duda,"Greece, Athens","[23.7283052, 37.9839412]"
2019-10-11,Donald Trump,"Louisiana, Lake Charles","[-93.2173759, 30.2265949]"
2019-10-11,Vladimir Putin,"Turkmenistan, Ashgabat","[58.3823487, 37.9404648]"
2019-10-11,Lana Del Rey,"United States, San Diego","[-117.1627728, 32.7174202]"
2019-10-11,Scott Morrison,"Fiji, Suva","[178.4421662, -18.1415884]"
2019-10-12,Jackie Evancho,"United States, Stateline","[-119.94427458159146, 38.9667745]"
2019-10-12,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-10-12,Scott Morrison,"Fiji, Suva","[178.4421662, -18.1415884]"
2019-10-13,Angela Merkel,"France, Paris","[2.3200410217200766, 48.8588897]"
2019-10-13,Imran Khan,"Iran, Tehran","[51.3896004, 35.6892523]"
2019-10-13,Jackie Evancho,"United States, Las Vegas","[-115.148516, 36.1672559]"
2019-10-13,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-10-13,Ariana Grande,"Switzerland, Zürich","[8.5410422, 47.3744489]"
2019-10-14,Vladimir Putin,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-10-15,Imran Khan,"Saudi Arabia, Medina","[39.6111216, 24.471153]"
2019-10-15,Imran Khan,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-10-15,Vladimir Putin,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2019-10-15,Ariana Grande,"England, London","[-0.1276474, 51.5073219]"
2019-10-16,Volodymyr Zelensky,"Latvia, Riga","[24.1051846, 56.9493977]"
2019-10-16,Ariana Grande,"England, London","[-0.1276474, 51.5073219]"
2019-10-17,Boris Johnson,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-10-17,Donald Trump,"Texas, Dallas","[-96.7968559, 32.7762719]"
2019-10-17,Donald Trump,"Texas, Fort Worth","[-97.3327459, 32.753177]"
2019-10-17,Donald Trump,"Texas, Keene","[-97.3239042, 32.3968092]"
2019-10-17,Mike Pompeo,"Turkey, Ankara","[32.8540482, 39.9207886]"
2019-10-17,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-10-18,Mike Pompeo,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-10-18,Boris Johnson,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-10-18,Mike Pompeo,"Israel, Jerusalem","[35.2257626, 31.7788242]"
2019-10-18,Emmanuel Macron,"Belgium, Brussels","[4.351697, 50.8465573]"
2019-10-19,Scott Morrison,"Indonesia, Jakarta","[106.827183, -6.1753942]"
2019-10-19,Taylor Swift,"United States, Los Angeles","[-118.242766, 34.0536909]"
2019-10-20,Scott Morrison,"Indonesia, Jakarta","[106.827183, -6.1753942]"
2019-10-21,Jair Bolsonaro,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-21,Volodymyr Zelensky,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-22,Jair Bolsonaro,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-22,Volodymyr Zelensky,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-23,Hassan Rouhani,"Azerbaijan, Baku","[50.27770925520258, 40.163999149999995]"
2019-10-23,Jair Bolsonaro,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-23,Volodymyr Zelensky,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-23,Donald Trump,"Pennsylvania, Pittsburgh","[-79.9900861, 40.4416941]"
2019-10-24,Hassan Rouhani,"Azerbaijan, Baku","[50.27770925520258, 40.163999149999995]"
2019-10-24,Jair Bolsonaro,"China, Beijing","[116.3912757, 39.906217]"
2019-10-24,Jair Bolsonaro,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-24,Volodymyr Zelensky,"Japan, Tokyo","[139.7594549, 35.6828387]"
2019-10-25,Jair Bolsonaro,"China, Beijing","[116.3912757, 39.906217]"
2019-10-25,Donald Trump,"South Carolina, Columbia","[-77.04086075512475, 38.889744050000004]"
2019-10-26,Brockhampton,"Canada, Vancouver","[-123.113952, 49.2608724]"
2019-10-26,Jair Bolsonaro,"China, Beijing","[116.3912757, 39.906217]"
2019-10-26,Jair Bolsonaro,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2019-10-26,Donald Trump,"Virginia, Sterling","[-77.40832792370676, 39.003809849999996]"
2019-10-27,Jair Bolsonaro,"United Arab Emirates, Abu Dhabi","[54.3774014, 24.4538352]"
2019-10-27,Brockhampton,"United States, Seattle","[-122.3300624, 47.6038321]"
2019-10-28,Donald Trump,"Illinois, Chicago","[-87.6244212, 41.8755616]"
2019-10-28,Jair Bolsonaro,"Qatar, Doha","[51.5264162, 25.2856329]"
2019-10-28,Jair Bolsonaro,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-10-28,Emmanuel Macron,"Germany, Frankfurt","[8.6820917, 50.1106444]"
2019-10-29,Andrzej Duda,"Netherlands, Breda","[4.7760237, 51.5887845]"
2019-10-29,Andrzej Duda,"Netherlands, The Hague","[4.3113461, 52.0799838]"
2019-10-29,Jair Bolsonaro,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-10-30,Vladimir Putin,"Hungary, Budapest","[19.0403594, 47.4979937]"
2019-10-30,Andrzej Duda,"Netherlands, Breda","[4.7760237, 51.5887845]"
2019-10-30,Andrzej Duda,"Netherlands, The Hague","[4.3113461, 52.0799838]"
2019-10-30,Jair Bolsonaro,"Saudi Arabia, Riyadh","[46.7160104, 24.638916]"
2019-10-30,Brockhampton,"United States, Salt Lake City","[-111.8867975, 40.7596198]"
2019-10-31,Angela Merkel,"India, New Delhi","[77.2090057, 28.6138954]"
2019-11-01,Angela Merkel,"India, New Delhi","[77.2090057, 28.6138954]"
2019-11-01,Donald Trump,"Mississippi, Tupelo","[-88.7033859, 34.2576067]"
2019-11-01,Brockhampton,"United States, Phoenix","[-112.0741417, 33.4484367]"
2019-11-01,Jackie Evancho,"United States, San Jose","[-121.890583, 37.3361905]"
2019-11-02,Angela Merkel,"India, New Delhi","[77.2090057, 28.6138954]"
2019-11-02,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-11-02,Jackie Evancho,"United States, Cerritos","[-118.0539323, 33.8644291]"
2019-11-02,Brockhampton,"United States, Phoenix","[-112.0741417, 33.4484367]"
2019-11-03,Donald Trump,"New York, New York City","[-73.9623427, 40.7587979]"
2019-11-03,Moon Jae-in,"Thailand, Bangkok","[100.4934734, 13.7525438]"
2019-11-03,Jacinda Ardern,"Thailand, Bangkok","[100.4934734, 13.7525438]"
2019-11-03,Lana Del Rey,"United States, Albuquerque","[-106.650985, 35.0841034]"
2019-11-03,Brockhampton,"United States, Las Vegas","[-115.148516, 36.1672559]"
2019-11-03,Scott Morrison,"Thailand, Bangkok","[100.4934734, 13.7525438]"
2019-11-04,Donald Trump,"Kentucky, Lexington","[-84.4970393, 38.0464066]"
2019-11-04,Moon Jae-in,"Thailand, Bangkok","[100.4934734, 13.7525438]"
2019-11-04,Jacinda Ardern,"Thailand, Bangkok","[100.4934734, 13.7525438]"
2019-11-04,Lana Del Rey,"United States, Denver","[-104.9848623, 39.7392364]"
2019-11-04,Emmanuel Macron,"China, Beijing","[116.3912757, 39.906217]"
2019-11-04,Emmanuel Macron,"China, Shanghai","[121.4692071, 31.2322758]"
2019-11-04,Scott Morrison,"Thailand, Bangkok","[100.4934734, 13.7525438]"
2019-11-05,Moon Jae-in,"Thailand, Bangkok","[100.4934734, 13.7525438]"
